"satisfaction_level","last_evaluation","number_project","average_monthly_hours","time_spend_company","Work_accident","left","promotion_last_5years","department","salary"
0.93,0.91,4,263,3,0,1,0,"support",2
0.78,0.81,3,146,3,0,1,0,"support",2
1.01,0.77,5,257,4,0,0,0,"technical",2
0.62,0.65,4,168,4,0,1,0,"management",2
0.55,0.86,4,265,3,1,0,0,"product_mng",2
1,0.5,4,207,3,1,0,0,"product_mng",1
0.66,0.92,4,214,3,0,1,0,"product_mng",1
0.83,0.97,3,208,2,0,1,0,"product_mng",1
0.83,0.65,3,236,3,0,0,0,"RandD",1
0.64,0.68,3,140,3,0,1,0,"RandD",1
0.79,0.9,3,211,3,0,1,0,"sales",2
0.22,0.56,4,173,5,1,1,0,"accounting",2
0.55,0.95,4,165,3,0,1,0,"support",2
0.63,0.58,3,242,3,1,1,0,"technical",2
0.93,0.79,4,170,3,0,0,0,"management",2
0.57,0.91,4,184,2,0,1,0,"marketing",2
0.69,0.54,4,185,3,1,1,0,"sales",2
0.95,0.62,4,254,2,0,1,0,"sales",2
0.44,0.66,3,191,4,1,1,0,"sales",2
0.63,0.47,3,239,2,1,0,0,"sales",2
0.54,0.85,2,130,4,0,1,0,"sales",2
0.58,0.72,2,166,3,1,1,0,"sales",2
1.01,0.75,3,195,2,0,1,0,"sales",2
0.68,0.68,3,214,3,0,0,0,"sales",2
0.98,0.69,4,151,4,1,1,0,"sales",2
0.63,0.6,5,165,2,0,1,0,"sales",2
0.81,0.89,3,177,2,0,1,0,"sales",3
0.59,0.97,4,230,3,0,0,0,"sales",3
0.86,0.69,3,234,4,0,0,0,"accounting",3
0.77,0.85,5,264,3,1,1,0,"accounting",3
0.88,0.64,4,155,4,0,0,0,"hr",3
0.96,0.57,3,202,2,1,1,0,"hr",3
0.79,0.68,3,136,2,0,1,0,"hr",3
0.94,0.76,3,269,3,0,0,0,"technical",3
1.02,0.79,3,183,2,0,1,0,"technical",1
0.65,0.62,4,163,3,1,1,0,"technical",1
0.62,0.67,3,162,3,0,1,0,"technical",1
0.94,0.83,5,168,2,1,1,0,"support",1
0.84,0.79,4,213,3,1,1,0,"support",1
0.86,0.72,4,249,2,1,0,0,"support",2
0.52,0.35,5,246,3,0,1,0,"support",2
0.83,0.64,4,223,3,0,0,0,"support",2
0.75,0.68,4,172,3,0,0,0,"IT",2
0.66,0.7,6,163,4,0,1,0,"IT",3
0.34,0.48,3,191,3,1,1,0,"product_mng",3
0.55,0.35,2,118,2,1,1,0,"product_mng",3
0.19,0.81,5,173,4,0,0,0,"IT",3
0.85,0.47,4,180,2,0,0,0,"RandD",1
0.76,0.46,4,139,2,0,0,0,"RandD",1
0.76,0.6,4,247,4,1,1,0,"sales",1
0.65,0.88,4,140,2,0,1,0,"accounting",1
0.97,0.78,4,266,3,1,1,0,"support",2
0.79,0.72,4,261,3,0,1,0,"technical",2
0.92,0.47,4,275,3,1,1,0,"management",2
0.76,0.95,4,163,3,1,1,0,"sales",2
0.63,0.57,4,201,3,0,1,0,"sales",2
0.98,0.46,4,228,2,0,1,0,"sales",2
0.91,0.63,5,228,3,0,1,0,"sales",2
0.57,0.39,3,175,3,0,1,0,"sales",2
1.03,0.84,4,245,4,1,1,0,"sales",2
0.99,0.53,3,225,4,0,1,0,"sales",2
0.52,0.64,5,194,3,0,1,0,"sales",2
0.92,0.49,4,185,3,0,1,0,"sales",3
0.6,0.89,3,193,2,1,1,0,"sales",1
0.99,0.62,3,166,2,0,1,0,"accounting",2
0.68,0.87,5,223,3,1,1,0,"accounting",2
0.12,0.59,5,281,4,0,1,0,"accounting",2
0.55,0.94,3,271,3,0,0,0,"technical",2
0.63,0.78,4,253,2,1,1,0,"technical",1
0.85,0.6,3,152,6,0,1,0,"technical",1
0.55,0.53,3,225,2,0,1,0,"technical",1
0.16,0.82,5,189,5,0,1,0,"technical",1
0.71,0.76,5,233,3,0,0,0,"technical",3
0.31,0.93,5,191,3,0,1,0,"support",3
0.64,0.88,3,224,3,0,1,0,"support",1
0.7,0.47,3,185,3,0,1,0,"support",1
0.72,0.68,5,191,3,0,1,0,"support",2
1,0.81,3,238,2,0,0,0,"support",2
0.65,0.87,4,261,2,1,1,0,"technical",2
0.64,0.71,3,252,3,0,1,0,"technical",3
0.87,0.84,3,199,3,0,1,0,"IT",2
0.96,0.84,4,192,4,1,1,0,"IT",3
0.17,0.71,6,237,5,0,1,0,"IT",2
0.99,0.63,3,207,3,0,1,0,"IT",3
0.97,0.67,5,145,2,1,1,0,"product_mng",2
0.63,0.84,6,242,6,1,1,0,"product_mng",2
0.34,0.49,2,146,3,0,1,0,"RandD",1
0.71,0.97,3,241,3,0,1,0,"RandD",1
0.61,0.75,4,140,3,0,1,0,"RandD",1
0.62,0.95,3,252,3,1,0,0,"marketing",1
0.87,0.91,3,159,3,0,1,0,"sales",1
0.52,0.57,4,137,4,1,1,0,"technical",3
0.82,0.9,4,208,2,1,1,0,"marketing",1
0.75,0.59,3,175,3,0,1,0,"sales",3
1,0.72,4,209,2,0,1,0,"sales",1
0.95,0.81,4,263,4,1,1,0,"sales",1
0.98,0.51,3,264,3,0,1,0,"sales",1
0.27,0.6,5,199,4,1,1,0,"sales",1
0.95,0.96,3,257,3,0,1,1,"sales",2
0.82,0.59,4,227,2,0,1,1,"sales",3
0.9,0.92,4,189,3,0,1,1,"sales",2
0.92,0.86,5,241,2,0,1,0,"sales",2
0.78,0.75,5,199,4,1,0,0,"sales",2
0.81,0.58,4,206,3,0,1,0,"sales",2
0.16,0.6,5,268,3,0,1,0,"sales",2
0.87,0.86,4,262,2,1,1,0,"sales",2
0.63,0.71,5,236,3,0,1,0,"sales",3
0.65,0.92,4,252,4,1,1,0,"accounting",1
0.41,0.5,2,166,3,1,1,0,"accounting",2
0.83,0.75,4,194,3,0,1,0,"accounting",2
0.69,0.78,4,192,3,1,1,0,"hr",2
1.03,0.53,4,186,4,0,0,0,"technical",2
0.76,0.84,3,200,4,0,0,0,"technical",2
0.81,0.57,5,236,3,0,1,0,"technical",3
0.69,0.63,3,196,3,0,0,0,"technical",1
0.71,0.74,3,260,4,1,1,0,"support",1
0.94,0.73,4,154,3,1,1,0,"support",1
0.91,0.59,4,177,4,0,1,0,"support",1
0.86,0.66,4,247,2,0,1,0,"support",1
0.55,0.36,2,103,3,1,0,0,"support",2
0.66,0.47,4,151,3,0,1,0,"technical",2
0.51,0.56,3,194,3,0,1,0,"technical",2
0.73,0.58,5,208,3,0,0,0,"management",2
0.8,0.43,3,141,3,1,0,0,"IT",2
0.68,0.96,3,252,2,1,0,0,"product_mng",3
0.51,0.49,3,274,2,0,0,0,"product_mng",2
0.62,0.37,5,200,4,1,1,0,"product_mng",2
0.87,0.58,3,250,3,1,1,0,"RandD",1
0.89,0.64,4,251,3,0,0,0,"RandD",1
0.76,0.96,5,272,2,0,0,0,"marketing",1
0.61,0.62,3,180,3,1,1,0,"accounting",1
0.74,0.7,3,271,2,1,0,0,"support",1
0.98,0.6,4,150,2,1,0,0,"management",1
0.96,0.89,2,233,2,1,1,0,"sales",1
0.64,0.71,5,156,4,0,1,0,"sales",1
0.87,0.52,3,245,3,1,1,0,"sales",1
0.61,0.36,4,203,5,1,1,0,"sales",1
0.81,0.38,4,145,5,1,1,1,"sales",2
0.63,0.94,4,220,3,1,1,1,"sales",2
0.23,0.96,3,180,6,1,0,0,"sales",2
0.53,0.75,4,180,3,1,1,0,"sales",2
0.82,0.63,5,215,2,0,1,0,"sales",2
0.99,0.66,3,132,2,0,1,0,"sales",2
0.83,0.7,4,173,3,1,0,0,"accounting",1
0.9,0.64,4,157,2,0,1,0,"hr",2
0.66,0.73,4,175,4,0,1,0,"hr",2
0.61,0.46,3,135,3,0,1,0,"hr",2
0.23,0.4,4,256,5,0,0,0,"hr",1
0.94,0.92,5,159,3,1,0,0,"technical",1
0.64,0.89,3,191,4,1,1,0,"technical",1
0.97,0.57,4,241,2,0,1,0,"technical",1
0.66,0.69,4,244,2,1,1,0,"support",1
0.87,0.82,4,266,3,1,1,0,"support",1
0.23,0.92,6,191,5,0,1,0,"support",1
0.67,0.89,3,165,3,0,0,0,"support",1
0.62,0.95,5,179,6,0,1,0,"support",2
0.95,0.91,3,149,3,0,1,0,"support",2
0.78,0.74,3,269,2,0,1,0,"technical",2
0.85,0.91,3,247,3,0,1,0,"technical",2
0.91,0.78,3,220,3,1,1,0,"management",2
0.79,0.9,3,176,2,1,1,0,"IT",2
0.83,0.55,5,190,4,1,1,0,"IT",2
0.61,0.84,4,168,2,0,1,0,"product_mng",2
0.21,0.83,4,282,4,0,1,0,"product_mng",2
0.95,0.62,4,217,4,0,0,0,"RandD",2
0.54,0.48,4,130,3,1,0,0,"RandD",2
0.84,0.6,4,153,4,0,1,0,"RandD",1
0.96,0.62,4,253,3,0,1,0,"RandD",1
0.82,0.52,4,187,2,0,1,0,"management",1
0.58,0.96,4,185,2,0,0,0,"marketing",1
0.59,0.79,4,188,3,1,1,0,"marketing",1
0.95,0.65,2,252,2,1,0,0,"sales",1
1.02,0.73,4,163,2,0,0,0,"sales",1
0.8,0.83,4,189,2,0,0,0,"sales",1
1.01,0.56,3,183,3,1,0,0,"sales",1
0.21,0.52,6,209,5,0,1,0,"sales",1
0.84,0.7,5,251,2,0,0,0,"sales",1
0.81,0.58,4,143,2,0,1,1,"sales",2
0.55,0.61,3,233,3,0,1,1,"sales",2
0.65,0.49,4,193,3,0,0,0,"accounting",3
0.27,0.4,5,210,5,1,1,0,"accounting",1
0.91,0.44,3,208,3,0,0,0,"hr",2
0.52,0.65,3,140,2,1,0,0,"hr",2
0.69,0.74,3,170,3,1,1,0,"technical",1
0.72,0.52,3,153,3,1,0,0,"technical",1
0.8,0.51,3,147,3,0,1,0,"technical",1
0.86,0.7,5,244,2,1,1,0,"technical",1
0.29,0.4,4,108,4,0,1,0,"technical",1
0.97,0.5,5,133,3,0,1,0,"support",1
0.68,0.77,5,233,3,1,0,0,"support",1
0.63,0.58,4,147,3,1,1,0,"support",1
0.55,0.41,3,176,3,0,1,0,"support",1
0.9,0.85,4,144,3,1,1,0,"support",1
0.51,0.59,3,251,3,1,0,0,"support",2
0.84,0.53,3,194,2,0,1,0,"IT",2
0.91,0.8,3,265,3,0,1,0,"product_mng",2
1.02,0.97,4,163,4,0,1,0,"product_mng",2
0.62,0.63,5,265,3,0,1,0,"IT",2
0.57,0.71,3,157,3,0,0,0,"RandD",1
0.35,0.84,4,266,4,1,1,0,"RandD",1
0.2,0.53,6,240,6,1,1,0,"RandD",1
0.83,0.7,4,161,4,0,0,0,"IT",1
0.64,0.84,3,239,3,1,1,0,"IT",1
0.77,0.65,5,156,2,0,0,0,"product_mng",1
0.52,0.58,2,113,5,0,0,0,"IT",1
0.83,0.79,5,248,2,0,0,0,"RandD",1
0.65,0.89,3,269,8,0,1,0,"support",1
0.55,0.87,3,188,6,1,1,0,"marketing",2
0.67,0.54,3,257,6,0,1,0,"marketing",2
0.65,0.77,4,268,6,1,0,0,"sales",2
0.76,0.86,5,233,4,1,1,0,"sales",2
0.35,0.84,4,214,5,1,0,0,"sales",2
0.81,0.89,2,285,3,0,1,0,"sales",3
0.63,0.84,4,224,2,1,0,0,"sales",1
0.59,0.85,4,224,3,1,1,0,"sales",2
0.69,0.56,4,244,3,0,0,0,"sales",2
0.7,0.61,4,171,3,0,1,0,"sales",1
0.89,0.8,4,274,2,0,1,0,"sales",1
0.89,0.85,5,171,2,1,1,0,"sales",1
0.81,0.61,5,259,3,0,0,0,"sales",1
0.98,0.61,3,153,2,1,1,0,"sales",1
0.86,0.5,2,149,2,1,1,0,"sales",1
0.65,0.74,3,245,2,0,1,0,"hr",1
0.39,0.42,5,159,3,1,1,0,"technical",2
0.57,0.51,4,158,2,0,1,0,"technical",2
0.98,0.51,3,174,3,1,1,0,"support",2
0.73,0.75,4,173,2,1,1,0,"support",2
0.62,0.51,5,169,3,0,1,0,"technical",1
0.46,0.94,3,109,6,0,1,0,"technical",1
0.73,0.52,5,263,3,0,0,0,"technical",1
0.89,0.89,4,253,3,1,1,0,"IT",1
1,0.48,3,216,3,1,1,0,"IT",1
0.93,0.91,3,209,3,0,1,0,"product_mng",2
0.85,0.87,4,238,2,0,1,0,"product_mng",2
0.95,0.55,4,150,2,1,0,0,"IT",2
0.76,0.82,3,216,8,1,1,0,"management",2
0.51,0.72,2,271,8,1,1,0,"management",2
0.68,0.61,4,143,8,0,1,0,"management",2
0.96,0.92,4,228,6,1,0,0,"IT",2
0.75,0.96,4,156,3,0,1,0,"product_mng",2
0.64,0.88,2,142,3,0,0,0,"marketing",3
0.14,0.59,6,269,2,1,0,0,"accounting",3
0.89,0.85,6,232,5,0,1,0,"management",3
0.98,0.78,3,225,2,0,1,0,"sales",3
0.47,0.49,2,219,4,0,0,0,"sales",1
0.88,0.92,5,235,4,1,1,0,"sales",1
0.79,0.65,5,243,3,0,0,0,"sales",1
0.16,0.95,4,162,6,0,1,0,"sales",1
0.58,0.77,4,262,3,0,1,0,"sales",1
0.48,0.53,4,201,2,0,1,0,"sales",1
0.56,0.89,5,181,3,1,1,0,"sales",1
1.03,0.75,5,269,3,0,1,0,"sales",1
0.32,0.73,6,271,10,1,1,0,"sales",2
0.99,0.82,3,142,8,0,1,0,"accounting",2
0.83,0.88,4,211,8,0,1,0,"accounting",2
0.85,0.8,5,145,6,1,1,0,"hr",2
0.46,0.72,4,129,6,1,1,0,"hr",2
0.6,0.77,3,270,6,0,1,0,"hr",2
0.66,0.55,4,192,3,0,1,0,"technical",3
0.73,0.91,3,247,2,1,1,0,"technical",3
0.36,0.62,2,274,3,0,1,0,"technical",3
0.92,0.96,4,147,2,0,1,0,"technical",1
0.59,0.92,3,154,3,1,1,0,"support",1
0.75,0.51,3,179,3,1,1,0,"support",1
1.02,0.78,3,209,2,0,1,0,"support",2
0.35,0.68,2,146,3,1,0,0,"support",2
0.63,0.6,5,274,3,1,0,0,"management",2
0.77,0.62,3,136,2,1,0,0,"IT",2
0.72,0.8,4,252,3,0,1,0,"IT",2
0.81,0.87,4,137,3,1,0,0,"IT",2
0.8,0.73,4,186,3,0,1,0,"IT",2
0.94,0.66,4,132,4,0,1,0,"IT",2
0.57,0.66,6,249,5,0,1,0,"product_mng",2
0.51,0.75,6,274,6,0,1,0,"product_mng",2
0.68,0.89,4,243,5,0,0,0,"IT",2
0.7,0.5,4,207,3,0,1,0,"IT",2
0.64,0.95,6,286,4,0,1,0,"product_mng",2
0.64,0.94,3,214,2,0,0,0,"IT",2
0.95,0.91,4,225,2,0,0,1,"RandD",2
0.85,0.89,5,271,2,0,1,1,"RandD",2
0.52,0.9,4,134,4,0,1,0,"accounting",1
0.82,0.81,5,158,2,1,1,0,"support",1
0.31,0.87,4,97,6,0,1,0,"management",1
0.5,0.54,4,226,3,0,1,0,"marketing",1
0.64,0.87,3,242,10,1,1,0,"sales",3
0.45,0.77,3,284,10,0,1,0,"sales",1
0.53,0.46,4,130,10,1,1,0,"sales",3
0.87,0.83,4,207,10,0,1,0,"sales",1
0.72,0.7,4,210,2,1,1,0,"sales",3
0.51,0.69,2,162,3,0,1,0,"sales",3
0.97,0.49,3,242,3,0,0,0,"sales",2
0.53,0.8,2,290,6,0,1,0,"sales",2
0.96,0.93,5,176,6,1,0,1,"accounting",2
0.53,0.98,5,264,8,1,1,1,"accounting",3
0.55,0.82,3,261,8,0,0,1,"accounting",1
0.51,0.4,2,275,6,0,1,1,"hr",2
0.94,0.46,3,206,6,0,0,0,"technical",1
1,0.82,4,177,6,0,0,0,"technical",1
0.6,0.98,4,227,10,0,1,0,"technical",1
0.46,0.91,3,150,10,0,1,0,"technical",1
0.66,0.54,5,186,10,0,0,0,"technical",1
0.82,0.81,3,126,10,0,1,0,"support",1
0.85,0.83,3,214,2,1,1,0,"support",3
0.81,0.87,4,272,2,0,1,0,"support",1
0.63,0.59,5,191,2,1,1,0,"technical",3
0.85,0.8,3,164,3,0,0,0,"technical",3
0.72,0.49,4,149,3,1,1,0,"IT",2
0.78,0.82,5,222,3,0,1,0,"IT",2
0.53,0.75,3,265,3,1,1,0,"IT",2
0.79,0.43,4,147,2,1,1,0,"product_mng",2
0.27,0.92,6,144,4,0,1,0,"product_mng",1
1.02,0.64,3,181,2,0,0,0,"IT",2
0.79,0.55,5,255,4,1,0,0,"management",2
0.58,0.62,4,201,10,1,1,0,"management",2
0.77,0.58,4,269,10,0,0,0,"management",2
0.84,0.83,4,134,10,0,0,0,"management",2
0.16,0.73,3,142,2,0,0,0,"product_mng",1
0.6,0.65,5,235,2,0,1,0,"product_mng",1
0.73,0.54,4,214,3,1,1,1,"management",2
0.19,0.91,5,210,7,0,1,1,"management",2
0.64,0.55,4,161,7,1,0,1,"management",2
0.54,0.53,2,102,7,1,1,1,"management",2
0.59,0.64,3,211,6,0,1,1,"marketing",1
0.6,0.68,4,237,6,1,1,0,"accounting",1
0.69,0.51,3,164,6,1,1,0,"support",1
0.9,0.86,4,140,8,1,0,0,"marketing",2
0.64,0.4,2,103,8,0,1,0,"marketing",2
0.67,0.65,3,143,6,0,1,0,"sales",2
0.21,0.59,5,174,6,1,1,0,"sales",2
0.9,0.46,5,170,3,1,1,0,"sales",1
0.94,0.62,3,241,10,1,0,0,"sales",2
0.56,0.77,3,221,10,0,1,0,"sales",2
0.73,0.75,4,245,2,1,1,0,"sales",1
1,0.6,6,118,2,0,1,0,"accounting",1
0.29,0.97,5,184,5,0,1,0,"hr",1
0.86,0.91,3,247,2,1,0,0,"hr",1
0.8,0.72,5,243,2,0,1,0,"technical",1
0.53,0.57,4,214,3,1,1,0,"technical",1
0.69,0.57,4,179,3,0,0,0,"technical",1
0.69,0.75,4,188,2,1,0,0,"technical",1
0.69,0.79,3,174,3,0,1,0,"technical",1
0.94,0.81,3,177,4,0,1,0,"technical",1
0.78,0.92,5,194,4,1,0,0,"technical",1
0.81,0.66,2,159,3,0,1,0,"support",2
0.6,0.86,4,140,2,0,1,0,"support",2
0.26,0.92,5,242,4,0,1,0,"support",2
0.62,0.57,5,269,3,0,1,0,"support",2
0.54,0.5,2,178,2,1,1,0,"support",2
0.86,0.48,6,165,3,0,1,0,"management",2
0.79,0.79,4,242,2,0,0,0,"IT",1
1.01,0.68,3,153,10,1,0,0,"management",3
0.98,0.88,4,221,10,0,1,0,"management",3
0.56,0.59,3,148,10,0,1,0,"management",3
0.34,0.71,2,111,2,0,0,0,"sales",1
0.65,0.95,2,271,3,0,1,0,"sales",1
0.83,0.93,4,272,2,1,1,0,"sales",1
0.76,0.75,3,233,3,1,0,0,"sales",2
0.6,0.68,5,165,4,0,0,0,"sales",2
0.9,0.46,5,242,3,0,1,0,"sales",2
0.46,0.63,4,124,2,1,1,0,"sales",2
0.6,0.58,2,158,3,0,0,0,"sales",2
0.78,0.57,5,149,4,0,1,0,"sales",2
0.79,0.78,5,217,2,0,1,0,"sales",2
0.88,0.47,4,139,2,0,1,0,"sales",2
0.59,0.66,3,270,2,0,1,0,"sales",2
0.89,0.82,3,172,3,0,1,0,"sales",2
0.24,0.41,5,175,2,0,1,0,"sales",3
0.97,0.57,3,146,2,0,1,0,"sales",1
1.01,0.87,4,218,2,0,1,0,"sales",2
0.98,0.48,4,259,3,1,1,0,"sales",1
0.67,0.36,5,122,4,1,1,0,"sales",1
0.89,0.82,4,148,4,0,1,0,"sales",1
0.46,0.44,2,186,2,0,0,0,"product_mng",1
0.55,0.78,3,252,4,1,0,0,"product_mng",1
0.36,0.95,5,130,4,0,1,0,"management",3
0.66,0.47,4,180,4,0,1,0,"management",3
0.58,0.67,4,220,3,1,1,0,"management",3
0.87,0.51,3,205,4,0,0,0,"marketing",2
0.54,0.96,4,258,2,1,1,0,"sales",2
0.18,0.68,3,145,4,0,0,1,"accounting",2
0.7,0.67,3,231,3,0,0,1,"technical",2
0.63,0.55,3,238,4,1,1,1,"marketing",2
0.8,0.69,2,209,5,0,1,1,"marketing",2
0.89,0.93,4,149,3,1,1,1,"sales",2
0.72,0.57,4,264,3,0,1,0,"sales",2
0.2,0.76,3,239,6,0,1,0,"sales",1
0.97,0.49,6,239,5,0,1,0,"sales",2
0.53,0.98,4,258,3,0,1,0,"sales",2
0.19,0.7,3,203,3,0,1,0,"sales",2
0.92,0.97,2,258,3,1,1,0,"sales",2
0.68,0.49,3,257,3,0,1,0,"IT",1
0.67,0.64,5,157,2,1,1,0,"product_mng",1
0.81,0.41,4,275,3,1,1,0,"IT",1
0.56,0.51,4,257,2,0,1,0,"management",3
0.83,0.51,3,221,3,0,1,0,"management",3
0.8,0.96,3,286,6,0,1,0,"management",3
0.87,0.79,4,236,3,0,1,0,"marketing",1
0.67,0.53,4,215,2,0,1,0,"sales",1
0.81,0.55,4,157,3,0,1,0,"accounting",1
0.7,0.68,3,149,3,1,1,0,"support",1
0.84,0.75,3,221,2,0,1,0,"technical",1
0.78,0.87,6,250,2,0,1,0,"marketing",2
0.8,0.69,5,245,3,0,1,0,"sales",2
0.92,0.56,4,270,3,0,0,0,"sales",2
0.19,0.96,3,232,5,0,1,0,"sales",2
0.64,0.79,4,134,3,0,1,0,"sales",2
0.61,0.78,4,113,3,1,0,0,"IT",2
0.54,0.61,5,260,2,0,0,0,"product_mng",3
0.77,0.75,3,206,3,1,1,0,"management",3
0.23,0.57,6,113,3,0,0,0,"management",3
0.43,0.6,4,127,5,0,0,0,"accounting",1
0.83,0.68,4,241,3,0,0,1,"marketing",1
0.53,0.65,3,150,2,0,1,1,"sales",1
0.76,0.52,4,167,3,0,1,0,"IT",2
0.81,0.63,3,156,4,0,1,0,"product_mng",2
0.7,0.63,3,265,3,1,1,0,"product_mng",2
0.48,0.51,3,142,3,1,1,0,"product_mng",2
0.35,0.45,3,147,4,0,1,0,"IT",2
0.61,0.71,3,134,3,1,1,0,"RandD",2
0.54,0.78,5,268,3,0,1,0,"RandD",2
0.86,0.71,4,152,2,0,1,0,"RandD",2
0.9,0.95,5,141,3,1,1,0,"RandD",2
0.74,0.51,4,196,2,1,1,0,"sales",1
0.78,0.51,4,224,4,0,1,0,"support",2
0.73,0.51,3,215,7,0,1,0,"technical",2
0.62,0.92,5,157,7,0,1,0,"management",2
0.67,0.85,4,157,7,0,1,0,"marketing",1
0.75,0.47,2,286,7,0,1,0,"marketing",1
0.54,0.57,3,203,3,1,1,0,"sales",1
0.52,0.47,3,168,7,1,1,0,"sales",1
0.63,0.5,3,183,2,1,1,0,"support",1
0.68,0.56,3,156,6,1,0,0,"support",1
0.68,0.87,4,204,8,0,1,0,"support",1
0.72,0.76,5,131,8,1,1,0,"support",1
0.58,0.45,4,168,8,0,1,0,"support",1
0.45,0.41,4,246,3,1,0,0,"support",1
1.01,0.47,3,199,10,1,1,0,"technical",2
0.42,0.5,2,102,8,1,0,0,"technical",2
0.96,0.85,4,139,8,0,1,0,"technical",2
0.52,0.52,4,215,4,1,0,0,"IT",2
0.48,0.62,3,169,10,1,1,0,"IT",2
0.8,0.61,4,236,7,1,1,0,"IT",2
0.49,0.4,4,151,7,0,0,0,"product_mng",3
0.86,0.65,3,175,3,0,1,0,"product_mng",2
0.5,0.69,6,174,10,1,1,0,"IT",2
0.28,0.87,4,154,10,0,1,0,"management",3
0.92,0.53,5,251,10,0,0,0,"management",3
1,0.55,3,164,10,0,0,0,"management",3
0.63,0.63,2,225,10,0,0,0,"management",3
0.92,0.75,3,144,3,0,1,0,"management",3
0.63,0.89,5,211,3,0,1,0,"sales",1
0.6,0.64,3,268,3,0,1,0,"sales",1
0.2,0.64,6,219,3,0,0,0,"sales",2
0.77,0.42,4,233,3,0,1,0,"sales",2
0.54,0.87,4,228,7,0,0,0,"sales",2
0.89,0.55,3,162,7,0,1,0,"sales",2
0.99,0.46,4,198,7,0,1,0,"sales",2
0.27,0.54,4,281,7,0,1,0,"sales",2
0.76,0.9,6,189,3,1,1,0,"sales",2
0.66,0.58,4,258,3,1,1,0,"sales",2
0.55,0.81,5,145,3,0,1,0,"sales",2
0.7,0.49,4,254,2,0,0,0,"sales",2
0.59,0.77,5,248,3,0,0,0,"sales",2
1,0.52,3,158,8,0,1,0,"sales",2
0.74,0.77,3,247,3,0,1,0,"sales",1
0.99,0.95,6,137,10,1,0,0,"sales",1
0.6,0.53,4,172,8,0,1,0,"sales",1
0.64,0.8,4,184,8,1,0,0,"IT",1
0.6,0.67,3,212,8,0,1,0,"product_mng",1
0.82,0.54,3,144,10,1,1,0,"product_mng",1
0.98,0.64,4,223,10,1,1,0,"IT",1
0.22,0.79,6,263,7,0,1,0,"management",3
0.52,0.5,4,161,7,0,0,0,"management",3
0.52,0.66,3,192,7,0,1,0,"management",3
1,0.49,5,215,7,1,0,0,"management",3
0.79,0.49,5,222,10,0,1,0,"management",3
0.54,0.84,3,182,10,1,1,0,"sales",1
0.6,0.91,2,204,10,0,0,0,"accounting",1
0.61,0.89,3,195,10,0,1,0,"support",1
0.58,0.96,4,146,10,0,1,0,"technical",1
0.68,0.72,4,233,4,0,1,0,"management",1
0.94,0.73,2,147,3,0,1,0,"marketing",1
0.68,0.53,3,156,5,0,1,0,"marketing",1
0.21,0.47,3,240,2,0,1,0,"marketing",1
0.98,0.82,3,240,7,0,1,0,"sales",2
0.18,0.58,5,188,7,1,1,0,"sales",2
0.62,0.57,4,197,7,0,1,0,"IT",2
1.02,0.92,5,151,3,1,0,0,"product_mng",2
0.67,0.65,2,223,3,0,1,0,"product_mng",2
0.93,0.73,4,151,3,0,0,0,"product_mng",2
0.18,0.73,3,259,8,1,0,0,"marketing",3
0.86,0.56,3,145,8,0,1,0,"sales",1
0.92,0.84,4,153,3,0,1,0,"accounting",1
0.68,0.5,2,117,10,1,1,0,"support",1
0.56,0.97,3,211,10,1,1,0,"technical",1
0.59,0.83,3,265,10,0,1,0,"management",1
0.28,0.7,5,279,8,0,0,0,"marketing",1
0.65,0.33,3,158,8,0,1,0,"marketing",1
0.52,0.92,4,175,3,1,0,0,"sales",2
0.94,0.62,5,240,7,0,1,0,"sales",2
0.73,0.67,5,225,7,0,0,0,"sales",2
0.71,0.95,3,250,3,0,1,0,"product_mng",2
0.37,0.39,3,155,10,1,1,0,"product_mng",2
0.69,0.63,3,267,10,0,1,0,"IT",2
0.71,0.65,4,162,10,1,1,0,"management",3
0.52,0.76,4,254,10,0,1,0,"management",3
0.8,0.87,4,269,10,1,0,0,"management",3
0.62,0.71,4,247,10,0,0,0,"management",3
0.39,0.65,6,221,10,0,1,0,"marketing",2
0.94,0.59,4,135,10,1,1,0,"accounting",2
0.73,0.82,3,260,4,0,1,0,"support",2
0.54,0.5,3,188,3,0,1,0,"technical",3
0.25,0.68,4,159,5,0,1,0,"management",1
0.23,0.66,5,167,7,0,1,0,"marketing",2
0.93,0.83,3,158,7,0,1,0,"marketing",2
0.34,0.61,4,104,7,0,1,0,"sales",2
0.2,0.64,6,174,3,0,0,0,"sales",2
0.94,0.75,3,195,7,0,1,0,"sales",2
0.77,0.6,5,216,3,0,0,0,"sales",1
0.59,0.69,5,244,3,1,0,0,"product_mng",1
0.81,0.67,4,202,3,0,0,0,"product_mng",1
0.47,0.64,6,134,8,0,1,0,"RandD",3
1.01,0.97,4,261,10,1,1,0,"sales",1
0.65,0.66,3,144,10,0,0,0,"support",3
0.48,0.89,4,144,8,0,1,0,"management",2
0.53,0.66,3,245,4,0,1,0,"marketing",2
0.96,0.58,3,188,3,0,1,0,"marketing",3
0.98,0.75,5,194,10,1,1,0,"sales",2
0.95,0.66,4,138,7,1,1,0,"sales",2
0.67,0.46,3,147,7,1,1,0,"sales",3
0.69,0.85,3,223,7,0,1,0,"sales",3
0.56,0.65,5,133,10,0,1,0,"technical",2
0.99,0.58,3,160,10,0,0,0,"support",2
0.72,0.83,3,153,10,0,1,0,"support",2
